2023-12-25 19:12:402 INFO  RegistrationPage :159 - Enter Zipcode[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: zipcode]
2023-12-25 19:12:484 INFO  RegistrationPage :161 - Enter Mobile Number[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: mobile_number]
2023-12-25 19:12:556 INFO  RegistrationPage :167 - click On Newsletter Checkbox[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: newsletter]
2023-12-25 19:12:621 INFO  RegistrationPage :170 - click On special Offer Checkbox[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> id: optin]
2023-12-25 19:12:32 INFO  RegistrationPage :125 - Click On Create Account Button[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> xpath: //button[normalize-space()='Create Account']]
2023-12-25 19:12:89 INFO  RegistrationPage :184 - Verify text ACCOUNT CREATED![[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> tag name: b]
2023-12-25 19:12:281 INFO  RegistrationPage :128 - Click On Continue Button[[ChromeDriver: chrome on windows (06119d2e1630dbc88795b602e8323628)] -> link text: Continue]
2023-12-25 20:12:299 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (e5fadedede367ccbb40c6b52a30e51fc)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:367 INFO  RegistrationPage :182 - Verify text New User Signup![[ChromeDriver: chrome on windows (e5fadedede367ccbb40c6b52a30e51fc)] -> xpath: //h2[normalize-space()='New User Signup!']]
2023-12-25 20:12:712 INFO  RegistrationPage :120 - Enter Name:  [[ChromeDriver: chrome on windows (e5fadedede367ccbb40c6b52a30e51fc)] -> name: name] and Email: [[ChromeDriver: chrome on windows (e5fadedede367ccbb40c6b52a30e51fc)] -> xpath: //input[@data-qa='signup-email']]
2023-12-25 20:12:489 INFO  RegistrationPage :126 - Click On SignUp Button[[ChromeDriver: chrome on windows (e5fadedede367ccbb40c6b52a30e51fc)] -> xpath: //button[normalize-space()='Signup']]
2023-12-25 20:12:531 INFO  RegistrationPage :191 - Email Address already exist![[ChromeDriver: chrome on windows (e5fadedede367ccbb40c6b52a30e51fc)] -> xpath: //p[normalize-space()='Email Address already exist!']]
2023-12-25 20:12:324 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (82cf35aa0d3dc81768a0c74a71658a5f)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:718 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (dcb19bfc33d460ffa7983d60c1a74968)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:346 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (d58fb987aba8ac85bdb947b54652bf0e)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:853 INFO  RegistrationPage :42 - Verify Text From TopMenu[[ChromeDriver: chrome on windows (d58fb987aba8ac85bdb947b54652bf0e)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:307 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (d58fb987aba8ac85bdb947b54652bf0e)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:37 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (a63b24e3bac94a95944401ed26035882)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:610 INFO  RegistrationPage :198 - Email Address already exist![[ChromeDriver: chrome on windows (a63b24e3bac94a95944401ed26035882)] -> xpath: //p[normalize-space()='Your email or password is incorrect!']]
2023-12-25 20:12:132 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (66a64d97ebb0696f1c3a75777f76fe1b)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:807 INFO  RegistrationPage :42 - Verify Text From TopMenu[[ChromeDriver: chrome on windows (66a64d97ebb0696f1c3a75777f76fe1b)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:345 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (66a64d97ebb0696f1c3a75777f76fe1b)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:921 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:973 INFO  RegistrationPage :186 - Verify text New User Signup![[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> xpath: //h2[normalize-space()='New User Signup!']]
2023-12-25 20:12:347 INFO  RegistrationPage :124 - Enter Name:  [[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> name: name] and Email: [[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> xpath: //input[@data-qa='signup-email']]
2023-12-25 20:12:307 INFO  RegistrationPage :130 - Click On SignUp Button[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> xpath: //button[normalize-space()='Signup']]
2023-12-25 20:12:633 INFO  RegistrationPage :189 - Verify Text ENTER ACCOUNT INFORMATION[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> xpath: //b[normalize-space()='Enter Account Information']]
2023-12-25 20:12:823 INFO  RegistrationPage :143 - Click on Radio Button[[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> xpath: //input[@type='radio']], [[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> xpath: //input[@type='radio']]]
2023-12-25 20:12:184 INFO  RegistrationPage :145 - Enter Password[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: password]
2023-12-25 20:12:390 INFO  RegistrationPage :147 - Select Day[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: days]
2023-12-25 20:12:540 INFO  RegistrationPage :149 - Select Month[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: months]
2023-12-25 20:12:742 INFO  RegistrationPage :151 - Select Year[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: years]
2023-12-25 20:12:959 INFO  RegistrationPage :153 - Enter FirstName[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: first_name]
2023-12-25 20:12:64 INFO  RegistrationPage :155 - Enter LastName[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: last_name]
2023-12-25 20:12:168 INFO  RegistrationPage :157 - Enter Company[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: company]
2023-12-25 20:12:301 INFO  RegistrationPage :159 - Enter Address[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: address1]
2023-12-25 20:12:440 INFO  RegistrationPage :161 - Enter Country[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: country]
2023-12-25 20:12:795 INFO  RegistrationPage :163 - Enter State[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: state]
2023-12-25 20:12:929 INFO  RegistrationPage :165 - Enter City[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: city]
2023-12-25 20:12:35 INFO  RegistrationPage :167 - Enter Zipcode[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: zipcode]
2023-12-25 20:12:144 INFO  RegistrationPage :169 - Enter Mobile Number[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: mobile_number]
2023-12-25 20:12:210 INFO  RegistrationPage :175 - click On Newsletter Checkbox[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: newsletter]
2023-12-25 20:12:288 INFO  RegistrationPage :178 - click On special Offer Checkbox[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> id: optin]
2023-12-25 20:12:116 INFO  RegistrationPage :133 - Click On Create Account Button[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> xpath: //button[normalize-space()='Create Account']]
2023-12-25 20:12:151 INFO  RegistrationPage :192 - Verify text ACCOUNT CREATED![[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> tag name: b]
2023-12-25 20:12:324 INFO  RegistrationPage :136 - Click On Continue Button[[ChromeDriver: chrome on windows (35c10c7228516b75050163c2df168a31)] -> link text: Continue]
2023-12-25 20:12:93 INFO  RegistrationPage :28 - Selecting menu [[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> xpath: //ul[@class='nav navbar-nav']/li]
2023-12-25 20:12:195 INFO  RegistrationPage :187 - Verify text New User Signup![[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> xpath: //h2[normalize-space()='New User Signup!']]
2023-12-25 20:12:456 INFO  RegistrationPage :125 - Enter Name:  [[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> name: name] and Email: [[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> xpath: //input[@data-qa='signup-email']]
2023-12-25 20:12:608 INFO  RegistrationPage :131 - Click On SignUp Button[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> xpath: //button[normalize-space()='Signup']]
2023-12-25 20:12:762 INFO  RegistrationPage :190 - Verify Text ENTER ACCOUNT INFORMATION[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> xpath: //b[normalize-space()='Enter Account Information']]
2023-12-25 20:12:22 INFO  RegistrationPage :144 - Click on Radio Button[[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> xpath: //input[@type='radio']], [[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> xpath: //input[@type='radio']]]
2023-12-25 20:12:358 INFO  RegistrationPage :146 - Enter Password[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: password]
2023-12-25 20:12:579 INFO  RegistrationPage :148 - Select Day[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: days]
2023-12-25 20:12:740 INFO  RegistrationPage :150 - Select Month[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: months]
2023-12-25 20:12:925 INFO  RegistrationPage :152 - Select Year[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: years]
2023-12-25 20:12:205 INFO  RegistrationPage :154 - Enter FirstName[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: first_name]
2023-12-25 20:12:375 INFO  RegistrationPage :156 - Enter LastName[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: last_name]
2023-12-25 20:12:490 INFO  RegistrationPage :158 - Enter Company[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: company]
2023-12-25 20:12:616 INFO  RegistrationPage :160 - Enter Address[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: address1]
2023-12-25 20:12:706 INFO  RegistrationPage :162 - Enter Country[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: country]
2023-12-25 20:12:836 INFO  RegistrationPage :164 - Enter State[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: state]
2023-12-25 20:12:16 INFO  RegistrationPage :166 - Enter City[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: city]
2023-12-25 20:12:102 INFO  RegistrationPage :168 - Enter Zipcode[[ChromeDriver: chrome on windows (fa0ac6bbe37aa9b11c3434470de01338)] -> id: zipcode]
